age,age_group,bmi,bmi_category,calories,duration,heart_rate,height,weight,Intensity Index,Calorie per kg,Gender,Gender Numeric,scaled_intensity_index,Age group 10 year,Intensity Level,duration_bin,heart_rate_bin
48,42-47,22.47658689,Normal,7.0,2,78,155,54,1.1463612,0.12962963,Female,1,1.029921949,45-54,Very Low,0-10 min,Low (<=79 bpm)
59,54-59,23.14814815,Normal,95.0,15,101,144,48,10.49622789,1.979166667,Female,1,1.45941559,55-64,Very Low,11-20 min,High (100-119 bpm)
39,36-41,24.26960059,Normal,24.0,6,86,200,105,5.287426595,0.228571429,Male,0,1.220145116,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
54,48-53,21.87871581,Normal,21.0,5,82,145,46,2.780755293,0.456521739,Female,1,1.104999155,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
48,42-47,25.28010986,Overweight,116.0,19,101,179,81,17.271,1.432098765,Male,0,1.770620192,45-54,Very Low,11-20 min,High (100-119 bpm)
79,78-83,26.83600808,Overweight,89.0,14,90,194,101,12.66284328,0.881188119,Male,0,1.558940809,75-80,Very Low,11-20 min,Moderate (80-99 bpm)
20,18-23,23.37257618,Normal,81.0,17,94,152,54,11.74285383,1.5,Female,1,1.516680354,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
51,48-53,27.46928166,Overweight,12.0,3,84,184,93,2.430199992,0.129032258,Male,0,1.088896115,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
20,18-23,24.15881797,Normal,4.0,2,83,169,69,1.378899561,0.057971014,Male,0,1.040603785,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
22,18-23,25.35154137,Overweight,137.0,25,106,172,75,22.9496732,1.826666667,Male,0,2.031474609,15-24,Low,21-30 min,High (100-119 bpm)
70,66-71,24.67550027,Normal,12.0,3,80,172,73,2.050560899,0.164383562,Female,1,1.071457089,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
24,18-23,20.7197874,Normal,186.0,27,112,149,46,20.50976587,4.043478261,Female,1,1.919395505,15-24,Very Low,21-30 min,High (100-119 bpm)
47,42-47,22.89281998,Normal,82.0,16,93,155,55,11.03530335,1.490909091,Female,1,1.484178454,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
23,18-23,24.98356345,Normal,67.0,18,91,195,95,15.96524914,0.705263158,Male,0,1.710639477,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
47,42-47,22.10028959,Normal,90.0,17,95,162,58,12.29947357,1.551724138,Female,1,1.542249129,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
68,66-71,24.00548697,Normal,49.0,9,93,162,63,6.643481542,0.777777778,Female,1,1.28243659,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
31,30-35,24.89706023,Normal,15.0,7,80,177,78,4.945786085,0.192307692,Male,0,1.204451584,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
63,60-65,23.93898977,Normal,55.0,12,87,171,70,8.734730677,0.785714286,Female,1,1.3784998,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
55,54-59,21.4532872,Normal,141.0,23,102,170,62,18.47242247,2.274193548,Female,1,1.825808499,55-64,Very Low,21-30 min,High (100-119 bpm)
27,24-29,22.83737024,Normal,17.0,5,82,170,66,3.330855746,0.257575758,Female,1,1.130268461,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
59,54-59,26.04096754,Overweight,68.0,12,92,193,97,10.87313901,0.701030928,Male,0,1.476729305,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
31,30-35,24.19460881,Normal,87.0,17,98,195,92,15.97971064,0.945652174,Male,0,1.711303777,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,22.7189744,Normal,79.0,15,98,157,56,11.00047272,1.410714286,Female,1,1.482578481,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
57,54-59,23.99121286,Normal,111.0,18,98,186,83,16.07080483,1.337349398,Male,0,1.715488262,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
65,60-65,22.2136785,Normal,38.0,9,81,153,52,5.25689376,0.730769231,Female,1,1.218742566,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
62,60-65,22.27530992,Normal,40.0,8,91,176,69,6.047222172,0.579710145,Female,1,1.255046936,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
30,24-29,22.49134948,Normal,14.0,5,75,170,65,3.023346656,0.215384615,Female,1,1.116142784,25-34,Very Low,0-10 min,Low (<=79 bpm)
21,18-23,24.16172246,Normal,117.0,24,100,193,90,22.76839915,1.3,Male,0,2.02314764,15-24,Low,21-30 min,High (100-119 bpm)
22,18-23,25.46401086,Overweight,86.0,20,96,188,90,18.21471932,0.955555556,Male,0,1.813970697,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
26,24-29,23.11111111,Normal,186.0,29,108,150,52,22.58517319,3.576923077,Female,1,2.014731009,25-34,Low,21-30 min,High (100-119 bpm)
21,18-23,24.21229339,Normal,123.0,22,107,176,75,20.38623801,1.64,Male,0,1.913721154,15-24,Very Low,21-30 min,High (100-119 bpm)
72,66-71,26.85546875,Overweight,223.0,28,103,192,99,28.69543769,2.252525253,Male,0,2.295410919,65-74,Low,21-30 min,High (100-119 bpm)
29,24-29,25.23557679,Overweight,62.0,13,96,193,94,12.09980892,0.659574468,Male,0,1.533077373,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
25,24-29,23.56663223,Normal,155.0,25,109,176,73,23.28241021,2.123287671,Female,1,2.046759151,25-34,Low,21-30 min,High (100-119 bpm)
42,36-41,21.875,Normal,127.0,22,100,160,56,16.4632925,2.267857143,Female,1,1.733517499,35-44,Very Low,21-30 min,High (100-119 bpm)
52,48-53,23.33768443,Normal,60.0,11,96,159,59,8.11128991,1.016949153,Female,1,1.349861547,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
63,60-65,24.97398543,Normal,212.0,30,109,155,60,25.32931108,3.533333333,Female,1,2.140785188,55-64,Low,21-30 min,High (100-119 bpm)
24,18-23,22.67995241,Normal,184.0,29,109,164,61,24.68819923,3.016393443,Female,1,2.1113352,15-24,Low,21-30 min,High (100-119 bpm)
79,78-83,25.68956193,Overweight,55.0,9,92,172,76,7.218336651,0.723684211,Male,0,1.308843021,75-80,Very Low,0-10 min,Moderate (80-99 bpm)
73,72-77,26.58420139,Overweight,157.0,20,102,192,98,20.19496967,1.602040816,Male,0,1.904935089,65-74,Very Low,11-20 min,High (100-119 bpm)
32,30-35,21.93634741,Normal,31.0,7,90,164,59,4.839121821,0.525423729,Female,1,1.199551876,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
65,60-65,26.19618735,Overweight,154.0,23,99,178,83,20.74445726,1.855421687,Male,0,1.930176243,65-74,Very Low,21-30 min,Moderate (80-99 bpm)
26,24-29,23.72281065,Normal,64.0,14,93,173,71,10.970847,0.901408451,Female,1,1.4812176,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,25.94548396,Overweight,185.0,28,112,181,85,28.91249142,2.176470588,Male,0,2.305381457,15-24,Low,21-30 min,High (100-119 bpm)
40,36-41,25.71100827,Overweight,26.0,8,78,159,65,5.030848835,0.4,Female,1,1.20835901,35-44,Very Low,0-10 min,Low (<=79 bpm)
26,24-29,24.1516725,Normal,100.0,21,96,182,80,18.03165217,1.25,Female,1,1.805561361,25-34,Very Low,21-30 min,Moderate (80-99 bpm)
43,42-47,26.76700083,Overweight,205.0,28,107,199,106,30.8457079,1.933962264,Male,0,2.39418531,35-44,Low,21-30 min,High (100-119 bpm)
40,36-41,23.66143862,Normal,54.0,11,94,172,70,8.651064674,0.771428571,Female,1,1.374656535,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
79,78-83,25.95155709,Overweight,38.0,8,87,170,75,6.02753681,0.506666667,Female,1,1.254142673,75-80,Very Low,0-10 min,Moderate (80-99 bpm)
41,36-41,21.87242282,Normal,175.0,29,103,167,61,23.32921578,2.868852459,Female,1,2.048909203,35-44,Low,21-30 min,High (100-119 bpm)
64,60-65,25.7255174,Overweight,202.0,24,110,186,89,24.90571019,2.269662921,Male,0,2.121326741,55-64,Low,21-30 min,High (100-119 bpm)
30,24-29,24.27184466,Normal,30.0,7,91,200,103,6.464843927,0.291262136,Male,0,1.274230727,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
55,54-59,23.0256846,Normal,40.0,9,89,191,84,7.341286263,0.476190476,Female,1,1.31449081,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
50,48-53,25.88757396,Overweight,94.0,18,90,200,112,17.1444685,0.839285714,Male,0,1.764807866,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
70,66-71,27.25088745,Overweight,123.0,19,97,167,76,16.06690151,1.618421053,Male,0,1.71530896,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
56,54-59,27.17311907,Overweight,19.0,5,81,185,93,3.905678558,0.204301075,Male,0,1.156673409,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
51,48-53,24.69135802,Normal,62.0,14,89,180,80,11.1445628,0.775,Male,0,1.489197375,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
43,42-47,23.40750913,Normal,96.0,18,98,179,75,15.27668812,1.28,Female,1,1.679009873,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
32,30-35,25.72755521,Overweight,75.0,16,97,173,77,13.61874473,0.974025974,Male,0,1.602850911,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
37,36-41,24.65590962,Normal,128.0,23,101,179,79,20.64727563,1.620253165,Male,0,1.925712127,35-44,Very Low,21-30 min,High (100-119 bpm)
23,18-23,22.35371466,Normal,14.0,5,87,195,85,4.010501839,0.164705882,Male,0,1.161488551,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
71,66-71,25.08286303,Overweight,94.0,14,97,183,84,12.44627559,1.119047619,Male,0,1.548992598,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
35,30-35,23.10843458,Normal,14.0,5,75,169,66,3.046514402,0.212121212,Female,1,1.117207013,35-44,Very Low,0-10 min,Low (<=79 bpm)
28,24-29,25.38146854,Overweight,172.0,26,110,183,85,26.36789715,2.023529412,Male,0,2.188493474,25-34,Low,21-30 min,High (100-119 bpm)
65,60-65,25.40281608,Overweight,81.0,14,98,166,70,11.47897556,1.157142857,Female,1,1.504558894,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
53,48-53,25.05930703,Overweight,91.0,18,93,173,75,14.49726526,1.213333333,Male,0,1.643206457,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
50,48-53,25.21625331,Overweight,114.0,21,96,177,79,17.91859995,1.443037975,Male,0,1.800368216,45-54,Very Low,21-30 min,Moderate (80-99 bpm)
41,36-41,22.12973973,Normal,26.0,7,82,174,67,4.698392491,0.388059701,Female,1,1.193087361,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
79,78-83,24.5389649,Normal,105.0,17,99,164,66,13.67275664,1.590909091,Female,1,1.605331991,75-80,Very Low,11-20 min,Moderate (80-99 bpm)
71,66-71,22.30814991,Normal,107.0,18,97,164,60,13.52445784,1.783333333,Female,1,1.598519766,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
62,60-65,23.73866213,Normal,76.0,14,95,168,67,10.88651919,1.134328358,Female,1,1.477343934,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
31,30-35,23.183391,Normal,17.0,5,90,170,67,3.683408747,0.253731343,Male,0,1.146463267,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
26,24-29,24.72452001,Normal,13.0,5,85,181,81,3.825,0.160493827,Male,0,1.152967375,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
79,78-83,25.69706994,Overweight,28.0,5,87,184,87,4.057409888,0.32183908,Male,0,1.16364331,75-80,Very Low,0-10 min,Moderate (80-99 bpm)
53,48-53,25.47521066,Overweight,138.0,20,103,189,91,19.65114755,1.516483516,Male,0,1.879954183,45-54,Very Low,11-20 min,High (100-119 bpm)
45,42-47,22.05219018,Normal,17.0,5,79,173,66,3.20899517,0.257575758,Female,1,1.124670698,45-54,Very Low,0-10 min,Low (<=79 bpm)
33,30-35,22.14532872,Normal,169.0,28,105,170,64,23.52,2.640625,Female,1,2.057673029,25-34,Low,21-30 min,High (100-119 bpm)
67,66-71,23.01117686,Normal,23.0,5,85,156,56,3.180408779,0.410714286,Female,1,1.123357559,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
21,18-23,25.38146854,Overweight,130.0,23,106,183,85,22.47724939,1.529411765,Male,0,2.009773442,15-24,Low,21-30 min,High (100-119 bpm)
24,18-23,25.46401086,Overweight,51.0,13,93,188,90,11.46958107,0.566666667,Male,0,1.50412735,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,21.9138057,Normal,179.0,29,106,148,48,21.29729673,3.729166667,Female,1,1.955571368,15-24,Very Low,21-30 min,High (100-119 bpm)
28,24-29,22.92097107,Normal,4.0,2,82,176,71,1.381888563,0.056338028,Male,0,1.040741087,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
72,66-71,22.40817899,Normal,205.0,27,113,169,64,24.408,3.203125,Female,1,2.098464023,65-74,Low,21-30 min,High (100-119 bpm)
79,78-83,25.30864198,Overweight,167.0,21,103,180,82,19.58679805,2.036585366,Male,0,1.876998237,75-80,Very Low,21-30 min,High (100-119 bpm)
56,54-59,24.30248706,Normal,55.0,9,103,178,77,8.134391987,0.714285714,Female,1,1.350922759,55-64,Very Low,0-10 min,High (100-119 bpm)
69,66-71,24.91990032,Normal,177.0,26,106,159,63,21.87507184,2.80952381,Female,1,1.982111932,65-74,Very Low,21-30 min,High (100-119 bpm)
26,24-29,23.14725512,Normal,110.0,21,98,161,60,15.94119945,1.833333333,Female,1,1.709534735,25-34,Very Low,21-30 min,Moderate (80-99 bpm)
47,42-47,23.7953599,Normal,123.0,18,110,164,64,15.84,1.921875,Female,1,1.704886057,45-54,Very Low,11-20 min,High (100-119 bpm)
31,30-35,24.33227705,Normal,31.0,8,91,188,86,6.751194265,0.360465116,Male,0,1.28738446,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
24,18-23,26.0351054,Overweight,80.0,20,93,189,93,17.93719042,0.860215054,Male,0,1.801222184,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
56,54-59,23.72281065,Normal,135.0,26,94,173,71,20.59351005,1.901408451,Female,1,1.923242361,55-64,Very Low,21-30 min,Moderate (80-99 bpm)
63,60-65,25.30864198,Overweight,52.0,10,90,180,82,8.149846624,0.634146341,Male,0,1.351632681,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
41,36-41,23.6294896,Normal,155.0,25,107,184,80,23.92592736,1.9375,Female,1,2.076319629,35-44,Low,21-30 min,High (100-119 bpm)
20,18-23,26.28256332,Overweight,15.0,4,91,197,102,3.676219798,0.147058824,Male,0,1.146133037,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
49,48-53,22.85714286,Normal,99.0,17,101,175,70,14.36545266,1.414285714,Female,1,1.637151539,45-54,Very Low,11-20 min,High (100-119 bpm)
71,66-71,24.09297052,Normal,117.0,18,98,168,68,14.54631665,1.720588235,Male,0,1.645459672,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
21,18-23,23.25501864,Normal,29.0,9,81,171,68,6.011488002,0.426470588,Female,1,1.253405459,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
73,72-77,26.22291932,Overweight,93.0,13,96,200,107,12.90941238,0.869158879,Male,0,1.570267159,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
61,60-65,22.12973973,Normal,90.0,18,91,174,67,13.40760784,1.343283582,Female,1,1.593152168,55-64,Very Low,11-20 min,Moderate (80-99 bpm)
27,24-29,25.15589569,Overweight,62.0,15,96,168,71,12.13365567,0.873239437,Male,0,1.534632151,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
24,18-23,25.18078512,Overweight,165.0,27,109,176,78,25.99187223,2.115384615,Male,0,2.171220467,15-24,Low,21-30 min,High (100-119 bpm)
29,24-29,23.50355606,Normal,59.0,13,97,181,77,11.06523009,0.766233766,Male,0,1.485553163,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,24.74237323,Normal,2.0,1,79,198,97,0.778059766,0.020618557,Male,0,1.013003726,15-24,Very Low,0-10 min,Low (<=79 bpm)
21,18-23,22.58783309,Normal,101.0,18,104,181,74,16.1035529,1.364864865,Female,1,1.716992571,15-24,Very Low,11-20 min,High (100-119 bpm)
59,54-59,27.04164413,Overweight,109.0,16,102,172,80,14.59705176,1.3625,Male,0,1.64779023,55-64,Very Low,11-20 min,High (100-119 bpm)
22,18-23,26.03889893,Overweight,33.0,8,94,194,98,7.444420192,0.336734694,Male,0,1.31922835,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
76,72-77,25.5036157,Overweight,126.0,18,98,176,79,15.67877495,1.594936709,Male,0,1.697480054,75-80,Very Low,11-20 min,Moderate (80-99 bpm)
64,60-65,24.6152105,Normal,54.0,10,90,188,87,8.394641148,0.620689655,Male,0,1.362877514,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
22,18-23,25.30693205,Overweight,26.0,9,89,171,74,6.890462539,0.351351351,Male,0,1.29378186,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
22,18-23,24.97704316,Normal,29.0,8,85,165,68,5.607423651,0.426470588,Female,1,1.234844438,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
40,36-41,25.30864198,Overweight,53.0,14,88,180,82,11.15623449,0.646341463,Male,0,1.489733523,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
35,30-35,23.71184463,Normal,110.0,19,102,163,63,15.38239812,1.746031746,Female,1,1.683865747,35-44,Very Low,11-20 min,High (100-119 bpm)
26,24-29,25.49272224,Overweight,49.0,12,93,191,93,10.76231425,0.52688172,Male,0,1.471638481,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
22,18-23,23.8497766,Normal,8.0,6,78,182,79,4.159674987,0.101265823,Male,0,1.168340939,15-24,Very Low,0-10 min,Low (<=79 bpm)
21,18-23,20.38043478,Normal,70.0,14,98,184,69,11.39668794,1.014492754,Female,1,1.500778946,15-24,Very Low,11-20 min,Moderate (80-99 bpm)
30,24-29,23.73866213,Normal,179.0,29,107,168,67,25.39914965,2.671641791,Female,1,2.143993279,25-34,Low,21-30 min,High (100-119 bpm)
71,66-71,22.64086462,Normal,142.0,22,101,153,53,16.17640417,2.679245283,Female,1,1.720339053,65-74,Very Low,21-30 min,High (100-119 bpm)
39,36-41,21.70792339,Normal,204.0,29,113,169,62,25.8031238,3.290322581,Female,1,2.162550156,35-44,Low,21-30 min,High (100-119 bpm)
21,18-23,21.46915048,Normal,127.0,20,110,174,65,17.73696705,1.953846154,Female,1,1.792024763,15-24,Very Low,11-20 min,High (100-119 bpm)
21,18-23,26.04096754,Overweight,164.0,27,107,193,97,28.45335019,1.690721649,Male,0,2.284290435,15-24,Low,21-30 min,High (100-119 bpm)
23,18-23,22.40587695,Normal,134.0,23,104,165,61,18.68211722,2.196721311,Female,1,1.835440996,15-24,Very Low,21-30 min,High (100-119 bpm)
23,18-23,23.37472608,Normal,33.0,8,91,185,80,6.51142995,0.4125,Female,1,1.276370694,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
71,66-71,23.7332384,Normal,64.0,11,96,159,60,8.179740827,1.066666667,Female,1,1.353005895,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
26,24-29,22.43230252,Normal,114.0,22,97,158,56,15.96939373,2.035714286,Female,1,1.710829862,25-34,Very Low,21-30 min,Moderate (80-99 bpm)
39,36-41,24.83564646,Normal,8.0,2,90,185,85,1.659518002,0.094117647,Male,0,1.053494219,35-44,Very Low,0-10 min,Moderate (80-99 bpm)
26,24-29,22.03856749,Normal,84.0,17,95,165,60,12.50973621,1.4,Female,1,1.551907713,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
45,42-47,23.14049587,Normal,45.0,9,93,165,63,6.643481542,0.714285714,Female,1,1.28243659,45-54,Very Low,0-10 min,Moderate (80-99 bpm)
51,48-53,22.76146754,Normal,150.0,25,101,161,59,19.39489301,2.542372881,Female,1,1.868182924,45-54,Very Low,21-30 min,High (100-119 bpm)
65,60-65,23.58832922,Normal,8.0,2,85,166,65,1.370583817,0.123076923,Male,0,1.040221795,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
45,42-47,25.1063327,Overweight,106.0,22,94,184,85,19.06601794,1.247058824,Female,1,1.853075784,45-54,Very Low,21-30 min,Moderate (80-99 bpm)
35,30-35,24.74745426,Normal,43.0,11,84,157,61,7.216670701,0.704918033,Female,1,1.308766494,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
25,24-29,23.93948099,Normal,55.0,15,93,177,75,12.08105438,0.733333333,Male,0,1.532215868,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
67,66-71,25.18078512,Overweight,188.0,27,101,176,78,24.08421188,2.41025641,Male,0,2.083590556,65-74,Low,21-30 min,High (100-119 bpm)
69,66-71,24.77209671,Normal,202.0,29,109,174,75,27.37506301,2.693333333,Female,1,2.234758447,65-74,Low,21-30 min,High (100-119 bpm)
74,72-77,27.137414,Overweight,83.0,14,89,191,99,12.39754347,0.838383838,Male,0,1.546754049,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
45,42-47,23.53304271,Normal,193.0,27,113,161,61,23.82907176,3.163934426,Female,1,2.071870489,45-54,Low,21-30 min,High (100-119 bpm)
70,66-71,25.45111384,Overweight,252.0,28,112,187,89,29.58496483,2.831460674,Male,0,2.336272063,65-74,Low,21-30 min,High (100-119 bpm)
35,30-35,25.50749283,Overweight,91.0,16,100,194,96,15.67673435,0.947916667,Male,0,1.697386318,35-44,Very Low,11-20 min,High (100-119 bpm)
27,24-29,25.99243856,Overweight,20.0,6,88,184,88,4.953079042,0.227272727,Male,0,1.204786592,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
40,36-41,24.20866306,Normal,122.0,22,98,196,93,20.79171104,1.311827957,Male,0,1.932346883,35-44,Very Low,21-30 min,Moderate (80-99 bpm)
56,54-59,25.76298058,Overweight,15.0,4,83,174,78,2.932144608,0.192307692,Male,0,1.111953345,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
59,54-59,23.80879705,Normal,177.0,29,103,181,78,26.38046971,2.269230769,Female,1,2.189071005,55-64,Low,21-30 min,High (100-119 bpm)
29,24-29,22.4996371,Normal,61.0,13,93,166,62,9.51967552,0.983870968,Female,1,1.414556872,25-34,Very Low,11-20 min,Moderate (80-99 bpm)
53,48-53,22.40878677,Normal,94.0,18,95,178,71,14.40871611,1.323943662,Female,1,1.639138881,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
69,66-71,26.59498413,Overweight,78.0,11,99,187,93,10.50193568,0.838709677,Male,0,1.459677782,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
67,66-71,25.21735858,Overweight,90.0,15,99,163,67,12.15524887,1.343283582,Female,1,1.535624052,65-74,Very Low,11-20 min,Moderate (80-99 bpm)
57,54-59,25.21625331,Overweight,259.0,29,117,177,79,30.15764366,3.278481013,Male,0,2.362578526,55-64,Low,21-30 min,High (100-119 bpm)
49,48-53,22.4996371,Normal,92.0,19,91,166,62,13.61415961,1.483870968,Female,1,1.602640289,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
60,54-59,24.50894577,Normal,28.0,6,89,169,70,4.467764542,0.4,Female,1,1.182493281,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
51,48-53,25.97867957,Overweight,130.0,19,104,183,87,18.43090101,1.494252874,Male,0,1.823901177,45-54,Very Low,11-20 min,High (100-119 bpm)
20,18-23,23.41311134,Normal,31.0,9,92,186,81,7.452,0.382716049,Male,0,1.319576535,15-24,Very Low,0-10 min,Moderate (80-99 bpm)
25,24-29,23.7654321,Normal,187.0,29,111,180,77,28.24661036,2.428571429,Male,0,2.274793675,25-34,Low,21-30 min,High (100-119 bpm)
55,54-59,25.08286303,Overweight,17.0,5,80,183,84,3.666060556,0.202380952,Male,0,1.145666364,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
51,48-53,27.77427093,Overweight,61.0,12,92,178,88,10.356438,0.693181818,Male,0,1.452994229,45-54,Very Low,11-20 min,Moderate (80-99 bpm)
25,24-29,24.81096408,Normal,16.0,7,82,184,84,5.260796898,0.19047619,Male,0,1.218921859,25-34,Very Low,0-10 min,Moderate (80-99 bpm)
56,54-59,21.87242282,Normal,17.0,4,83,167,61,2.593002892,0.278688525,Female,1,1.096374597,55-64,Very Low,0-10 min,Moderate (80-99 bpm)
47,42-47,26.31578947,Overweight,128.0,21,99,190,95,20.26358544,1.347368421,Male,0,1.908087009,45-54,Very Low,21-30 min,Moderate (80-99 bpm)
41,36-41,22.4996371,Normal,71.0,14,94,166,62,10.36219436,1.14516129,Female,1,1.453258652,35-44,Very Low,11-20 min,Moderate (80-99 bpm)
74,72-77,26.0932752,Overweight,20.0,4,90,174,79,3.19974999,0.253164557,Female,1,1.124246013,65-74,Very Low,0-10 min,Moderate (80-99 bpm)
